,equity
2014-05-15,1.0672618396344755
2014-05-16,1.0614124678135708
2014-05-19,1.0638011225260495
2014-05-20,1.0638954138211574
2014-05-21,1.0603217563075007
2014-05-22,1.0660208895029286
2014-05-23,1.0672435391058501
2014-05-26,1.071720022698357
2014-05-27,1.0743908541331635
2014-05-28,1.0750871456746705
2014-05-29,1.0728300804775452
2014-05-30,1.0800150423066022
2014-06-03,1.074936907049194
2014-06-04,1.0737895510497597
2014-06-05,1.0747490216219737
2014-06-06,1.0819937116993052
2014-06-09,1.0828589779673223
2014-06-10,1.078103130945756
2014-06-11,1.0804758587023278
2014-06-12,1.0796230622444183
2014-06-13,1.0785534296440835
2014-06-16,1.0783407501050273
2014-06-17,1.0781156007558637
2014-06-18,1.0718294309272118
2014-06-19,1.0874104586565707
2014-06-20,1.1008605343919982
2014-06-23,1.1032415753553084
2014-06-24,1.1047594283522861
2014-06-25,1.105197257240506
2014-06-26,1.1103805416418693
2014-06-27,1.1129742621442356
2014-06-30,1.1123175188119054
2014-07-01,1.1045072610812228
2014-07-02,1.1170567394199953
2014-07-03,1.1196546165257306
2014-07-04,1.1263412058122793
2014-07-07,1.1274191516193526
2014-07-08,1.1228739058351578
2014-07-09,1.1177114044506404
2014-07-10,1.119865217763102
2014-07-11,1.1224880344890527
2014-07-14,1.1203009683496377
2014-07-15,1.1207117793159578
2014-07-16,1.1183369732577018
2014-07-17,1.117027643196411
2014-07-18,1.119433623779936
2014-07-21,1.123745407008229
2014-07-22,1.1263536756223869
2014-07-23,1.1285116455382178
2014-07-24,1.1265393372395436
2014-07-25,1.1187394710172835
2014-07-28,1.1237370938014901
2014-07-29,1.1261264479715385
2014-07-30,1.1261285262732232
2014-07-31,1.1230824287708447
2014-08-01,1.1103327407031238
2014-08-04,1.1129368527139127
2014-08-05,1.1127158599681184
2014-08-06,1.110132530974175
2014-08-07,1.1105620466556565
2014-08-08,1.1114480959405193
2014-08-11,1.1144547057108907
2014-08-12,1.117698934640533
2014-08-13,1.1140231117277244
2014-08-14,1.120492864871848
2014-08-15,1.1261118998597466
2014-08-18,1.1241645311812873
2014-08-19,1.1278174927755653
2014-08-20,1.1310534084984694
